Utc,Bsp,Awa,Aws,Twa,Tws,Twd
42204.373606,5.89,32,1.9,166.1,3.6,116.9
42204.373618,5.89,30,1.8,167.7,3.61,121.4
42204.373629,5.89,33,1.9,165.8,3.62,121.6
42204.373641,,39,2.2,160.8,3.63,116.7
42204.373653,5.78,36,2.2,161.2,3.46,117.1
42204.373664,5.78,39,2.1,161.5,3.59,116.2
42204.373676,5.78,38,2.3,159.4,3.48,116.3
42204.373688,5.78,31,2.5,159.6,3.19,118.3
42204.373699,,31,2.9,154.4,3.01,111.1
42204.373711,5.78,39,3.5,142.5,3.19,99.4
42204.373723,5.78,48,3.5,141,3.65,99.9
42204.373734,5.78,37,3.3,146.2,3.13,106
42204.373746,5.78,34,3.1,150.2,3.06,110
42204.373758,,38,2.7,154.3,3.35,114.1
42204.37377,5.78,43,2.6,154.2,3.57,115.6
42204.373781,5.78,43,2.4,156.7,3.63,120.2
42204.373793,,,,,,
42204.373804,5.89,42,2.3,158.7,3.7,121.2
42204.373816,5.89,42,2.4,157.6,3.66,124.4
42204.373828,,47,2.3,157.7,3.85,125.3
42204.373839,6,46,2.3,158.4,3.9,126
42204.373851,6,54,2.7,152.3,4.09,120.8
42204.373863,6,51,2.8,151.5,4,121.1
42204.373874,6,50,2.8,151.5,3.97,121.8
42204.373886,,53,2.8,151.2,4.09,122.6
42204.373898,6,48,2.8,151.9,3.88,124.4
42204.373909,6,57,3.5,142.6,4.22,116.2
42204.373921,6,51,3.7,140,4,112.4
42204.373933,6,53,3.6,141.3,4.1,116.6
42204.373944,,47,3.6,141.5,3.78,117.7
42204.373956,6,48,3.5,142.8,3.82,120.4
42204.373968,6,51,3.7,140,3.97,118.7
42204.373979,6,58,3.7,140.2,4.38,118.7
42204.373991,6,55,3.7,140.1,4.22,119.5
42204.374003,,66,3.7,141.2,4.82,120.7
42204.374015,6,56,3.8,138.9,4.28,120.4
42204.374026,6,67,3.8,140.4,4.92,121.7
42204.374038,6,64,3.9,138.7,4.77,120.2
42204.37405,6,63,3.8,139.6,4.68,122.1
42204.374062,,66,3.9,139.1,4.9,121.3
42204.374073,6,65,4.3,134.4,4.94,118.1
42204.374085,6,57,4.1,135.1,4.43,120.5
42204.374097,6,59,4,136.7,4.5,122.2
42204.374108,6,59,4.4,131.8,4.66,117.9
42204.37412,,59,4.4,131.8,4.65,117.9
42204.374132,6.11,59,4.2,135.2,4.64,121.3
42204.374143,6.11,55,4.2,134.5,4.39,123.5
42204.374155,,55,4.1,,,123.5
42204.374167,6.11,55,4.1,135.9,4.37,125
42204.374178,6.11,52,4.1,135.6,4.18,127.7
42204.37419,,52,4.1,135.6,4.18,129.7
42204.374202,6.11,50,4.2,134,4.1,128.9
42204.374214,6.11,48,4.7,126.7,4.05,123.5
42204.374225,6.11,48,4.7,126.7,4.09,123.4
42204.374237,6.11,47,4.9,123.6,4.06,123.5
42204.374249,6.11,47,4.9,123.5,4.03,124.9
42204.37426,,47,4.9,123.5,4.02,125
42204.374272,6.11,50,4.9,124.2,4.24,121.8
42204.374284,6.11,47,5,124.1,4.21,119.8
42204.374296,6.11,45,5,121.6,3.89,117.1
42204.374307,6.22,50,4.9,125.4,4.32,117.7
42204.374319,,50,4.9,125.4,4.29,117.8
42204.374331,6.22,52,4.8,127.2,4.4,118.7
42204.374342,6.22,52,4.8,127.1,4.37,116.9
42204.374354,6.22,53,4.7,128.6,4.42,116.5
42204.374366,6.22,50,4.7,128.6,4.39,113.7
42204.374377,6.22,50,4.7,128.1,4.2,109.9
42204.374389,,45,4.4,132,3.79,112.9
42204.374401,6.11,54,4.3,133.1,4.34,111.7
42204.374413,6.11,45,4.5,129.3,3.72,108.1
42204.374424,6.11,50,4.3,132.6,4.09,109.4
42204.374436,6.11,50,4.3,132.6,4.06,110.3
42204.374447,,39,4.2,134.5,3.36,111.9
42204.374459,6.11,37,4.1,136.7,3.25,114.1
42204.374471,6,40,3.9,138.1,3.4,116.5
42204.374482,6,39,3.8,139.8,3.34,121.1
42204.374494,6,39,3.8,139.9,3.32,121.3
42204.374506,,45,3.7,140.4,3.65,123
42204.374517,6,47,3.7,140.2,3.78,121.6
42204.374529,6,48,3.8,138.8,3.83,121.3
42204.374541,6,45,4.2,132.8,3.65,115.1
42204.374552,6,44,4.1,134.4,3.61,116
42204.374564,6.11,43,3.9,138.8,3.61,119.3
42204.374575,,42,3.8,140.4,3.55,120.2
42204.374587,6.11,43,3.9,138.8,3.6,117.4
42204.374599,6.11,41,4.3,132.6,3.45,107.1
42204.37461,6.11,39,4.2,134.6,3.36,110.2
42204.374622,6.11,39,4,138,3.37,112.5
42204.374634,,37,4.1,136.8,3.21,110.6
42204.374645,6.11,45,3.9,138.6,3.72,111.2
42204.374657,6.11,39,3.9,139.5,3.37,111.3
42204.374669,6.11,35,3.8,142.1,3.18,111.6
42204.37468,6.11,36,3.9,140.2,3.2,110.7
42204.374692,,37,3.8,141.5,3.28,110
42204.374704,6.11,36,4,138.7,3.18,107.4
42204.374715,6.11,47,3.9,138.4,3.85,105.7
42204.374727,6.11,42,4.2,134.1,3.54,101.4
42204.374739,,,,,,
42204.37475,6.11,44,4.3,132.4,3.69,98.8
42204.374762,,45,4.8,124.7,3.79,90.9
42204.374774,6.11,44,4.8,124.5,3.79,91.8
42204.374785,6.11,44,4.9,123,3.81,89.2
42204.374797,6.11,44,4.9,123,3.81,90.2
42204.374809,6.11,47,4.8,125,4,91.3
42204.374821,6.11,47,4.8,125,3.99,92.4
42204.374832,,45,4.7,126.2,3.83,93.6
42204.374844,6.22,44,4.7,127.4,3.82,95.7
42204.374855,6.22,44,4.7,127.4,3.82,94.7
42204.374867,6.22,42,4.4,132.1,3.64,100.4
42204.374879,6.22,42,4.5,130.5,3.66,97.6
42204.37489,,40,4.5,130.6,3.52,97.7
42204.374902,6.33,42,4.5,131.7,3.71,98.9
42204.374914,6.33,44,4.5,131.7,3.83,99.1
42204.374925,6.33,45,4.6,130.2,3.91,96.6
42204.374937,6.22,45,4.6,129,3.85,94.4
42204.374949,,47,4.4,132.1,3.97,96.4
42204.37496,6.22,44,4.4,132.1,3.77,96.3
42204.374972,6.22,42,4.4,132.1,3.65,95.2
42204.374983,6.11,47,4.3,132.4,3.9,95.7
42204.374995,6.11,45,4.3,132.4,3.79,94.4
42204.375007,,47,4.6,128,3.99,91.8
42204.375019,6.22,56,4.8,128.2,4.7,94.4
42204.37503,6.22,53,5,124.9,4.51,91.2
42204.375042,6.22,55,4.9,126.7,4.66,93
42204.375054,6.11,52,4.9,124.8,4.38,91.1
42204.375065,,56,5,124.8,4.72,90.9
42204.375077,6.11,55,4.8,126.9,4.58,92
42204.375088,6.11,57,4.8,127.5,4.72,93.6
42204.3751,6.11,54,5,124.1,4.58,90.3
42204.375112,6.11,54,5.1,122.9,4.61,88.2
42204.375124,,52,5.2,120.9,4.49,87.3
42204.375135,6.11,57,5.1,123.9,4.82,90.3
42204.375147,6.11,54,5.2,121.6,4.6,88.2
42204.375159,6.22,58,5.2,124.2,4.98,89.6
42204.375171,6.22,54,5.1,124,4.67,89.2
42204.375183,,64,5.4,124.6,5.52,89.9
42204.375194,6.22,58,5.2,124.3,5,88.4
42204.375206,6.22,59,4.9,127.9,4.99,92.1
42204.375218,6.22,60,4.8,129.4,4.98,93.5
42204.375229,6.22,59,4.8,129.1,4.91,94.2
42204.375241,,63,4.7,131.4,5.15,95.4
42204.375253,6.11,60,4.7,129.6,4.89,93.5
42204.375265,6.11,65,4.7,131.1,5.22,96.1
42204.375276,6.11,64,4.7,130.8,5.14,95.9
42204.375288,6.11,62,4.7,130.1,5.02,95.3
42204.3753,6.11,61,4.6,131,4.91,96.1
42204.375312,,65,4.8,130,5.25,97.3
42204.375323,6.11,65,5.1,127.1,5.4,93.2
42204.375335,6.11,63,5,127.3,5.22,94.6
42204.375347,6.11,64,4.9,128.6,5.22,96
42204.375358,6.22,65,5.2,126.9,5.44,93.3
42204.37537,,65,5.2,126.9,5.48,93.3
42204.375382,6.22,73,5.5,128,6.19,94.4
42204.375394,6.22,68,5.1,126.6,5.58,92.9
42204.375405,6.11,68,5.1,128.2,5.58,94.6
42204.375417,6.11,66,4.7,131.3,5.28,97.7
42204.375429,6.11,66,4.7,131.4,5.26,98.7
42204.37544,,64,4.4,133.9,5,101.4
42204.375452,6.11,64,4.2,136.1,4.92,103.7
42204.375464,6.11,64,4.2,136.1,4.92,102.6
42204.375476,6.11,61,4,137.9,4.7,104.4
42204.375487,6.11,61,4,137.9,4.69,104.4
42204.375499,,59,3.8,139.9,4.53,107.3
42204.375511,6.11,60,3.7,141.2,4.57,108.7
42204.375523,6.11,64,3.9,139.5,4.83,106
42204.375534,6.11,66,3.8,140.8,4.93,107.3
42204.375546,6,60,4.2,140.1,4.84,107.7
42204.375558,,60,4.2,134.4,4.61,102
42204.375569,6,,,134.4,4.62,100.8
42204.375581,,68,4.1,137.4,5.11,104.7
42204.375593,6,62,4.1,136,4.7,103.5
42204.375605,6,67,4,138.2,4.99,105.7
42204.375616,6,63,3.9,138.5,4.7,106.1
42204.375628,6,63,3.9,138.5,4.72,105.9
42204.37564,,65,3.7,141,4.77,110.5
42204.375652,6,65,3.7,141,4.77,109.5
42204.375663,6,64,3.6,142,4.69,111.5
42204.375675,6,61,3.6,141.6,4.52,111.1
42204.375687,,61,3.6,141.6,4.53,111.1
42204.375698,6,64,3.6,141.6,4.52,111.3
42204.37571,6,59,3.4,143.8,4.41,114.2
42204.375722,,59,3.3,145,4.38,116.5
42204.375734,6,61,3.4,143.9,4.48,116.7
42204.375745,6,56,3.4,143.7,4.22,115.4
42204.375757,6,59,3.4,143.8,4.37,115.6
42204.375769,6,52,3.3,145.1,4.01,116.9
42204.375781,6,59,3.1,147.3,4.36,119
42204.375792,,54,3,148.7,4.1,119.6
42204.375804,6,58,2.9,149.7,4.28,119.6
42204.375816,6,52,2.8,151.3,4.04,119.1
42204.375828,6,49,2.6,154.2,3.94,121
42204.375839,6,44,2.4,157.7,3.8,124.5
42204.375851,,47,2.4,157,3.9,123.9
42204.375862,6,39,2.3,160.1,3.68,126
42204.375874,6,37,2.1,162.9,3.72,128.8
42204.375886,6,41,1.9,164,3.88,128.8
42204.375897,6,40,1.9,164.2,3.86,129
42204.375909,,39,1.6,167.5,3.97,132.2
42204.375921,6,39,1.5,168.4,4.02,132.1
42204.375932,6,39,1.4,169.3,4.07,133
42204.375944,6,33,1.6,168.9,3.86,131.6
42204.375956,6,29,1.5,170.7,3.85,132.4
42204.375968,,35,1.4,170.1,4,131.8
42204.375979,6,38,1.5,168.6,4,130.3
42204.375991,6,39,1.5,168.4,4.02,132.1
42204.376003,6,33,1.6,168.9,3.86,132.6
42204.376014,6,30,1.6,169.7,3.81,133.4
42204.376026,,30,1.6,169.7,3.81,134.4
42204.376037,6,32,1.5,170,3.9,135.7
42204.376049,6,35,1.3,171,4.06,136.7
42204.376061,5.89,38,1.3,170.2,4.01,134.9
42204.376073,5.89,43,1.2,170.3,4.13,135.9
42204.376084,,46,1.1,170.8,4.22,136.5
42204.376096,5.89,48,1,171.5,4.29,138.2
42204.376108,5.89,50,1.2,169.3,4.23,136
42204.37612,5.89,48,1.6,165.5,4.07,132.2
42204.376131,5.89,42,1.6,166.5,3.94,132.3
42204.376143,,37,1.7,166.7,3.8,132.4
42204.376154,5.89,34,1.6,168.4,3.79,132.1
42204.376166,5.89,29,1.7,168.9,3.65,133.6
42204.376178,5.89,28,1.7,169.2,3.63,133.9
42204.376189,5.89,27,1.7,169.5,3.62,135.2
42204.376201,,20,1.9,170.6,3.38,135.2
42204.376213,5.89,17,2.4,168.4,2.99,134.2
42204.376224,5.89,18,2.4,167.8,3,132.5
42204.376236,5.89,20,2.2,168.3,3.18,134.1
42204.376248,5.89,17,2.2,169.9,3.12,134.6
42204.376259,,18,2.2,169.4,3.14,134.1
42204.376271,5.89,19,2,170.3,3.29,135
42204.376283,5.89,14,2.1,172.1,3.16,136.8
42204.376294,5.89,13,2,173.2,3.21,137.8
42204.376306,5.89,9,2.1,174.8,3.09,139.5
42204.376318,,1,2,179.5,3.12,144.1
42204.376329,5.89,1,2,179.5,3.12,144.1
42204.376341,5.89,4,1.9,178,3.2,141.7
42204.376353,5.89,5,1.7,177.9,3.37,141.6
42204.376364,5.89,5,1.8,177.7,3.29,142.4
42204.376376,,6,1.7,177.5,3.38,141.1
42204.376388,5.89,11,1.8,175,3.34,139.7
42204.376399,5.89,7,1.7,177,3.39,140.7
42204.376411,5.89,9,1.6,176.5,3.47,140.2
42204.376423,5.89,21,1.5,172.8,3.66,137.5
42204.376434,,16,1.7,173.4,3.46,137.1
42204.376446,5.89,19,2,170.3,3.29,135
42204.376458,5.89,8,2.2,175,3.03,139.7
42204.376469,5.89,10,2.7,171.3,2.65,136
42204.376481,5.89,10,3,171,2.48,135.7
42204.376493,,10,3,169.4,2.43,134.1
42204.376504,5.89,21,3.1,158.5,2.65,123.9
42204.376516,5.89,20,3.2,160.6,2.48,126.1
42204.376527,5.89,20,3.2,158,2.56,124.5
42204.376539,5.89,23,3.1,159.1,2.74,123.7
42204.376551,,23,3.1,157.1,2.72,123.7
42204.376563,5.89,31,3.2,150.9,2.99,116.4
42204.376574,5.89,39,3.3,151.4,2.95,117.7
42204.376586,5.89,39,3.3,146.3,3.33,112.7
42204.376598,5.89,36,4,136.1,3.03,102.6
42204.37661,6,36,4,137.4,3.14,102.6
42204.376621,,40,3.9,138.2,3.37,103.6
42204.376633,6,38,3.9,138.6,3.26,105
42204.376645,6,38,3.9,138.5,3.26,104.8
42204.376656,6,41,4.6,126.1,3.4,92.5
42204.376668,6,41,4.6,126.1,3.5,92.2
42204.37668,,52,4.4,130.4,4.19,96.6
42204.376691,6.11,48,4.4,131,3.98,98.3
42204.376703,6.11,44,4.4,131,3.97,97.4
42204.376715,6.11,49,4.3,132.6,4.03,99.1
42204.376726,6.11,48,4.1,132.6,4.01,99.1
42204.376738,,48,4.1,135.5,3.91,102
42204.37675,6.11,50,4,137,4.04,102.6
42204.376761,6.11,47,3.9,136.9,4.02,101.4
42204.376773,6.11,46,3.8,139.8,3.8,104.3
42204.376785,6.22,45,3.8,140.8,3.8,105.2
42204.376796,6.22,45,3.8,140.8,3.8,105.2
42204.376808,,45,3.7,142.2,3.8,106.6
42204.37682,6.22,44,3.6,143.7,3.77,107
42204.376831,6.22,42,3.5,145.4,3.67,108.9
42204.376843,6.22,42,3.4,146.7,3.68,111.2
42204.376855,6.22,42,3.4,146.7,3.67,110.2
42204.376866,,39,3.3,148.9,3.55,113.5
42204.376878,6.22,39,3.6,144.8,3.46,109.3
42204.37689,6.22,35,3.8,143.2,3.22,107.8
42204.376901,6.11,35,3.8,142.2,3.15,107
42204.376913,6.11,31,4.1,142.2,3.16,105.8
42204.376925,,27,4.2,139.1,2.61,103.6
42204.376936,6.11,29,4.3,135.9,2.7,100.3
42204.376948,6.11,31,4.6,128.9,2.78,93.3
42204.376959,6.11,29,4.4,133.9,2.73,98.3
42204.376971,,29,4.4,133.8,2.71,98.1
42204.376983,6.11,29,4.6,129.5,2.67,93.7
42204.376995,6.11,34,4.4,131.8,3.07,95.7
42204.377006,,38,4.8,124,3.33,86.7
42204.377018,6.11,45,4.8,124.7,3.9,88.4
42204.37703,6.11,48,4.8,125.2,4.12,88
42204.377041,6.22,49,4.8,126.6,4.22,90.6
42204.377053,6.22,57,4.9,127.3,4.82,91.4
42204.377065,,55,4.7,129.2,4.62,93.3
42204.377076,6.22,55,4.6,130.5,4.58,94.5
42204.377088,6.33,53,4.6,131.1,4.48,95.1
42204.3771,6.33,57,4.4,134.3,4.74,98.3
42204.377112,6.33,53,4.4,133.7,4.43,97.8
42204.377123,6.33,54,4.2,136.4,4.48,101.5
42204.377135,,56,4.1,137.8,4.55,102.1
42204.377147,6.44,55,4.1,138.5,4.56,102.8
42204.377158,6.44,58,4.2,137.7,4.77,100.9
42204.37717,6.44,53,4.1,138.4,4.44,101.6
42204.377182,6.33,49,4.2,136.1,4.13,99.3
42204.377193,,46,4,139,3.94,102.1
42204.377205,6.33,44,4,139.1,3.82,102.3
42204.377217,6.33,42,4,139.4,3.69,102.7
42204.377228,6.33,40,4.5,131.9,3.58,95
42204.37724,6.33,39,4.3,135.3,3.5,99.5
42204.377252,,37,4.3,135.7,3.38,99.7
42204.377264,6.33,36,4.4,134.2,3.3,97.4
42204.377275,6.33,36,4.6,130.7,3.28,94.7
42204.377287,6.33,37,4.6,130.6,3.37,94.7
42204.377299,6.33,41,4.6,130.2,3.67,94.1
42204.37731,,41,5.1,122.1,3.74,87.2
42204.377322,6.22,42,5.3,117.8,3.83,81.8
42204.377334,6.22,42,5.1,120.9,3.79,85
42204.377345,6.22,45,5.2,120,4.04,84.1
42204.377357,6.22,43,5.4,116.5,3.94,80.5
42204.377369,,42,5.8,110.2,4,74.2
42204.37738,6.33,42,5.7,113.1,3.98,76.2
42204.377392,6.33,41,5.5,115.8,3.85,80.1
42204.377404,6.33,45,5.5,117,4.14,81.4
42204.377415,6.33,43,5.5,116.4,3.98,79.8
42204.377427,,43,5.3,119.4,3.91,83.9
42204.377439,6.33,42,5.4,117.6,3.88,81.9
42204.37745,6.33,38,5.2,120.2,3.52,84.6
42204.377462,6.33,39,4.8,127,3.5,91.6
42204.377474,6.33,37,4.9,125.4,3.34,90.2
42204.377485,,43,4.9,125.5,3.79,89.3
42204.377497,6.33,40,4.8,127,3.56,89.7
42204.377509,6.22,47,4.7,127.6,4.01,91.4
42204.37752,6.22,46,4.7,127.6,3.95,90
42204.377532,6.22,50,4.5,130.9,4.16,94.5
42204.377544,,51,4.6,129.7,4.26,93.2
42204.377555,6.11,48,4.6,128.1,4,92.7
42204.377567,6.11,48,5,122.3,4.05,86.9
42204.377579,6.11,47,4.8,125,3.99,89.5
42204.37759,6.11,46,4.7,126.3,3.89,90.8
42204.377602,,44,4.7,126.1,3.76,90.5
42204.377614,6,45,4.4,129.6,3.72,94
42204.377625,6,42,4.4,129.5,3.52,94.9
42204.377637,6,41,4.5,127.8,3.48,91.9
42204.377648,6,40,4.3,131.3,3.38,95.7
42204.37766,,41,4.5,127.8,3.47,93.1
42204.377672,6,41,4.5,127.8,3.46,92.2
42204.377683,,,,,,
42204.377695,6,37,4.5,128.1,3.18,93.5
42204.377707,6.11,42,4.6,127.6,3.59,92.1
42204.377718,6.22,43,4.6,128.9,3.72,94.4
42204.37773,,42,4.6,128.9,3.63,93.5
42204.377741,6.22,38,4.6,129.1,3.35,93.7
42204.377753,6.22,43,5,122.5,3.72,87.2
42204.377765,6.22,39,5,122.1,3.48,86.6
42204.377776,6.22,43,4.9,124.2,3.76,89.8
42204.377788,,45,4.6,129,3.83,94.7
42204.377799,6.11,46,4.6,127.8,3.86,94.4
42204.377811,,,,,,
42204.377823,6.11,53,4.3,133,4.31,99.6
42204.377835,6.11,55,4.2,134.5,4.35,101.3
42204.377846,6.11,48,4,137,3.9,103.6
42204.377858,,51,4.2,134.1,4.11,101.8
42204.377869,6.11,48,4,137,3.89,104.7
42204.377881,6.11,42,4,137.4,3.54,105.1
42204.377893,6.11,38,3.9,139.8,3.3,107.5
42204.377904,6.11,42,3.8,140.4,3.55,107
42204.377916,,42,3.8,140.4,3.54,107.2
42204.377928,6.11,42,3.9,138.9,3.55,105.4
42204.377939,6.11,45,3.9,138.6,3.72,104.1
42204.377951,6.11,46,4,137,3.79,102.5
42204.377963,6.11,45,4,138.6,3.72,104.2
42204.377974,,45,4,137.1,3.72,102.7
42204.377986,6.11,43,3.7,141.6,3.61,106.2
42204.377998,6.11,42,3.4,145.9,3.61,110.4
42204.378009,6.11,42,3.4,145.9,3.6,110.4
42204.378021,6.11,49,3.6,142.2,3.92,105.7
42204.378033,,49,3.6,142.2,3.95,106.7
42204.378044,6.11,44,3.6,142.8,3.67,106.4
42204.378056,6.11,47,3.5,143.7,3.85,106.2
42204.378068,6.11,47,3.5,143.8,3.84,106.4
42204.378079,6.11,45,3.5,144,3.74,107.5
42204.378091,6.11,45,3.5,144,3.73,107.6
42204.378103,,42,3.5,144.6,3.57,108.4
42204.378114,6.11,45,3.4,145.4,3.75,109
42204.378126,6.11,45,3.4,145.4,3.73,109.1
42204.378138,6.11,39,3.3,148.1,3.47,110.7
42204.378149,6.11,39,3.3,148.1,3.47,111.5
42204.378161,,39,3.1,150.8,3.51,114.4
42204.378173,6.11,42,3.1,150,3.64,113.7
42204.378184,6.11,40,3.3,150,3.64,113.7
42204.378196,6.11,37,3.3,148.8,3.37,112.5
42204.378207,6.11,37,3.3,148.8,3.37,111.5
42204.378219,,36,3.3,149.1,3.32,111.9
42204.378231,6.11,35,3,153.5,3.38,116.3
42204.378242,6.11,41,3.5,153.5,3.37,116.2
42204.378254,6.11,40,3.3,147.8,3.53,110.4
42204.378266,6.11,44,3.1,147.8,3.52,109.3
42204.378277,6.11,44,3.1,149.5,3.74,109.9
42204.378289,,44,2.9,152,3.79,112.5
42204.378301,6.11,46,2.9,151.6,3.86,111.1
42204.378312,6.11,45,2.9,151.8,3.82,111.3
42204.378324,6.11,54,2.9,150.5,4.19,110
42204.378336,6.11,54,2.9,150.5,4.19,110.1
42204.378347,,54,3,149.3,4.18,109
42204.378359,6.11,63,3,149.1,4.61,107.6
42204.378371,6.22,55,3,149.9,4.32,108.5
42204.378383,6.22,67,3.1,148.8,4.88,107.3
42204.378394,6.11,67,3.1,148.2,4.81,106.7
42204.378406,,55,3.6,142.1,4.22,100.7
42204.378418,6.22,51,3.4,145.4,4.13,103
42204.37843,6.22,56,3.4,145.2,4.37,102.8
42204.378441,6.11,49,3.4,144.8,3.94,102.4
42204.378453,6.11,56,3.2,146.9,4.3,103.5
42204.378465,6.11,53,3.1,148.2,4.14,106
42204.378477,,57,3.1,148,4.33,104.6
42204.378488,6.11,56,2.9,150.4,4.27,106.2
42204.3785,6.11,43,3,151,3.71,106.7
42204.378512,6.11,39,3.1,150.8,3.51,106.4
42204.378523,6.11,47,3.2,147.7,3.86,103.2
42204.378535,,43,3.4,145.7,3.64,100.2
42204.378547,6.11,43,3.4,145.7,3.65,102.2
42204.378558,6.11,57,3.7,141,4.37,97.3
42204.37857,6.11,52,3.9,138.3,4.13,93.5
42204.378582,6.11,51,4,136.9,4.11,94
42204.378594,6,56,4,137.3,4.42,93.3
42204.378605,,51,4.6,127.5,4.2,84.4
42204.378617,6,59,4.6,129.5,4.73,87.4
42204.378629,6,60,4.6,129.7,4.8,86.7
42204.37864,6,59,4.6,129.4,4.7,87.7
42204.378652,6,64,5.1,125.7,5.27,83.9
42204.378664,,59,5,124.8,4.88,83
42204.378676,6.11,61,4.7,129.8,4.94,88
42204.378687,6.11,57,4.5,131.1,4.61,89.3
42204.378699,6.22,60,4.2,136.2,4.75,95.6
42204.378711,6.22,57,4.7,129.6,4.7,89.2
42204.378722,,55,4.5,131.6,4.5,91.2
42204.378734,6.22,51,4.2,135.2,4.18,94.7
42204.378746,,,,,,
42204.378757,6.22,54,4.1,136.8,4.36,96.2
42204.378769,6.22,55,3.8,140.5,4.36,100
42204.378781,6.22,56,3.7,141.7,4.41,101.2
42204.378793,,55,3.6,142.8,4.34,102.3
42204.378804,6.22,60,3.6,143,4.61,102.6
42204.378816,6.22,55,3.6,142.8,4.34,102.3
42204.378828,6.22,56,3.6,142.9,4.4,102.3
42204.37884,6.22,56,3.4,145.2,4.37,104.8
42204.378851,,56,3.6,142.9,4.4,102.3
42204.378863,6.22,54,3.4,145.2,4.27,104.8
42204.378875,6.22,56,3.6,142.9,4.37,102.5
42204.378886,6.22,58,3.4,145.2,4.49,104.7
42204.378898,6.22,57,3.3,146.3,4.42,106.9
42204.37891,,61,3.3,146.4,4.62,107.1
42204.378922,6.22,56,3.6,142.9,4.39,102.5
42204.378933,6.22,64,3.3,146.5,4.79,107.3
42204.378945,6.22,56,3.3,146.4,4.36,106.2
42204.378957,6.22,60,3.3,146.3,4.56,106.2
42204.378969,,55,3.1,148.7,4.3,108.6
42204.37898,6.11,46,3,150.4,3.83,110.3
42204.378992,6.11,42,3.4,146,3.55,104.8
42204.379004,6.11,43,3.2,148.5,3.66,107.3
42204.379015,6.11,37,3.2,150.2,3.39,107.9
42204.379027,,45,3.1,149.3,3.77,107.1
42204.379038,6.11,39,2.9,153.4,3.57,111
42204.37905,6.11,43,3,151,3.7,108.7
42204.379062,6.11,41,3.5,144.8,3.53,102.4
42204.379073,6.11,48,3.5,143.6,3.89,101.2
42204.379085,,47,3.2,147.7,3.86,104.3
42204.379097,6.11,51,3,149.6,4.06,107.2
42204.379108,6,49,3,149.2,3.89,106.8
42204.37912,6,52,2.8,151.3,4.04,108.8
42204.379132,6.11,54,2.8,151.7,4.21,109.2
42204.379143,,54,2.8,151.7,4.2,109.2
42204.379155,6.11,55,2.7,152.8,4.24,111.4
42204.379167,6.11,60,2.5,154.8,4.46,112.4
42204.379179,6.11,60,2.5,154.8,4.45,112.4
42204.37919,6.11,60,2.7,152.5,4.45,110.1
42204.379202,6.22,60,2.7,152.5,4.45,109.1
42204.379214,,60,2.7,153,4.53,110.9
42204.379226,6.22,63,2.9,150.8,4.66,108.6
42204.379237,6.11,63,2.9,150.2,4.59,106.9
42204.379249,6.11,50,3,149.8,4,106.5
42204.379261,6.11,50,3,149.8,4.01,107.5
42204.379273,,63,3.1,148,4.61,105.7
42204.379284,6.11,53,3.5,143.3,4.12,100.9
42204.379296,6.11,58,3.4,144.5,4.41,102.1
42204.379308,6,57,3.2,146.1,4.27,103.7
42204.37932,6,63,3,148.5,4.55,107
42204.379331,6,63,3,148.5,4.52,106.1
42204.379343,,63,3,148.5,4.53,106
42204.379355,6,65,3,148.6,4.62,107.2
42204.379366,6,67,2.8,150.9,4.69,109.5
42204.379378,6,66,2.7,151.9,4.63,110.4
42204.37939,6,66,2.7,151.9,4.63,110.3
42204.379402,,61,2.8,150.8,4.41,110.4
42204.379413,6,63,2.8,150.8,4.51,110.2
42204.379425,6,62,2.8,150.8,4.46,109.4
42204.379437,6,63,3,148.5,4.51,107.1
42204.379448,6.11,71,3.5,144.6,5.06,103.2
42204.37946,6.11,65,3.9,139.6,4.88,98.3
42204.379472,,78,3.8,143.3,5.59,100.9
42204.379484,6.11,69,3.6,143.3,5.02,101.9
42204.379495,6.11,78,3.9,142.4,5.61,100.9
42204.379507,6.11,78,3.6,144.9,5.5,104.6
42204.379519,6.11,74,3.5,145.1,5.24,104.8
42204.379531,,82,3.2,149.2,5.55,109
42204.379542,6.11,75,3.1,149,5.17,107.8
42204.379554,6.11,85,3,151.5,5.56,111.3
42204.379566,,,,,,
42204.379577,6.11,79,2.8,152.3,5.25,111.2
42204.379589,6.11,79,2.6,154.3,5.19,112.1
42204.379601,6,82,2.6,154.6,5.3,113.4
42204.379612,,83,2.5,155.2,5.22,114
42204.379624,6,76,2.4,155.5,4.95,113.3
42204.379636,6,79,2.4,155.8,5.05,114.6
42204.379647,6,76,2.4,155.5,4.95,113.3
42204.379659,6,87,2.4,156.6,5.33,115.4
42204.379671,,75,2.4,155.5,4.91,114.3
42204.379683,6,79,2.2,157.7,5.01,116.5
42204.379694,6,75,2.2,157.5,4.87,117.3
42204.379706,6,80,2,159.8,4.99,118.6
42204.379718,6,80,2,159.8,4.99,117.6
42204.37973,,76,1.9,160.6,4.86,118.5
42204.379741,6,82,1.7,162.9,4.99,119.7
42204.379753,6,86,1.6,164,5.07,120.8
42204.379765,6,74,1.8,161.6,4.79,118.5
42204.379776,6,85,1.8,162,5.09,118.8
42204.379788,,72,1.9,160.6,4.74,117.4
42204.3798,6,70,2.2,157.4,4.71,113.2
42204.379812,6,87,2.3,157.6,5.3,113.3
42204.379823,5.89,86,2,159.9,5.09,116.5
42204.379835,5.89,84,2,159.7,5.02,115.4
